{'timestamp': '2025-07-26T15:21:27', 'printer_id': 'EE-Printer-1', 'user_id': 'student_040', 'pages': 20, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T09:07:44', 'printer_id': 'EE-Printer-3', 'user_id': 'student_125', 'pages': 20, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-27T15:16:31', 'printer_id': 'CS-Printer-1', 'user_id': 'student_016', 'pages': 17, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.34, 'location': 'Computer Science'}
{'timestamp': '2025-08-05T07:40:13', 'printer_id': 'LA-Printer-1', 'user_id': 'student_116', 'pages': 25, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-24T03:27:44', 'printer_id': 'LA-Printer-2', 'user_id': 'student_094', 'pages': 21, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.05, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-16T06:21:12', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_020', 'pages': 7, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.14, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T01:09:54', 'printer_id': 'LA-Printer-2', 'user_id': 'student_046', 'pages': 22, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.44, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-18T08:37:46', 'printer_id': 'LA-Printer-1', 'user_id': 'student_140', 'pages': 7, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.35, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-20T04:08:23', 'printer_id': 'LA-Printer-2', 'user_id': 'student_154', 'pages': 3, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.06, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-21T04:15:05', 'printer_id': 'EE-Printer-1', 'user_id': 'staff_007', 'pages': 26, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.3, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-10T09:06:09', 'printer_id': 'EE-Printer-1', 'user_id': 'student_035', 'pages': 1, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.02, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-12T15:29:01', 'printer_id': 'CS-Printer-1', 'user_id': 'student_106', 'pages': 4, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.08, 'location': 'Computer Science'}
{'timestamp': '2025-07-21T00:21:41', 'printer_id': 'EE-Printer-1', 'user_id': 'student_161', 'pages': 3, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.06, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-17T03:36:36', 'printer_id': 'EE-Printer-2', 'user_id': 'student_181', 'pages': 16, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-07T14:55:23', 'printer_id': 'LA-Printer-1', 'user_id': 'student_110', 'pages': 17, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.85, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-31T01:17:17', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_003', 'pages': 4, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.08, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-17T02:53:36', 'printer_id': 'LA-Printer-2', 'user_id': 'student_003', 'pages': 30, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-07T15:45:55', 'printer_id': 'EE-Printer-1', 'user_id': 'student_034', 'pages': 1, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-03T16:09:20', 'printer_id': 'LA-Printer-2', 'user_id': 'student_151', 'pages': 11, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.55, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-09T11:38:43', 'printer_id': 'CS-Printer-2', 'user_id': 'student_138', 'pages': 6, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Computer Science'}
{'timestamp': '2025-07-14T07:23:14', 'printer_id': 'LA-Printer-1', 'user_id': 'student_115', 'pages': 9, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.18, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T08:19:58', 'printer_id': 'EE-Printer-3', 'user_id': 'student_165', 'pages': 7, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.35, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-26T13:37:50', 'printer_id': 'CS-Printer-1', 'user_id': 'student_199', 'pages': 9, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.18, 'location': 'Computer Science'}
{'timestamp': '2025-08-11T04:36:48', 'printer_id': 'EE-Printer-2', 'user_id': 'student_039', 'pages': 21, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-01T04:46:49', 'printer_id': 'CS-Printer-3', 'user_id': 'student_076', 'pages': 29, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.58, 'location': 'Computer Science'}
{'timestamp': '2025-07-17T14:50:47', 'printer_id': 'EE-Printer-1', 'user_id': 'staff_007', 'pages': 12, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.24, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T12:14:54', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_013', 'pages': 19, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.95, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T13:08:04', 'printer_id': 'LA-Printer-1', 'user_id': 'student_007', 'pages': 1, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.05, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-27T11:55:05', 'printer_id': 'EE-Printer-3', 'user_id': 'staff_010', 'pages': 1, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-23T09:59:04', 'printer_id': 'EE-Printer-2', 'user_id': 'student_130', 'pages': 2, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.04, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T11:41:43', 'printer_id': 'CS-Printer-1', 'user_id': 'student_075', 'pages': 24, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.2, 'location': 'Computer Science'}
{'timestamp': '2025-07-29T07:31:18', 'printer_id': 'LA-Printer-2', 'user_id': 'student_026', 'pages': 16, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.32, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-17T02:22:03', 'printer_id': 'CS-Printer-1', 'user_id': 'staff_005', 'pages': 16, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.8, 'location': 'Computer Science'}
{'timestamp': '2025-07-18T13:42:18', 'printer_id': 'EE-Printer-2', 'user_id': 'student_169', 'pages': 8, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-01T07:00:07', 'printer_id': 'LA-Printer-1', 'user_id': 'student_138', 'pages': 11, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.22, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-22T08:05:50', 'printer_id': 'LA-Printer-2', 'user_id': 'student_120', 'pages': 28, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.56, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-07T00:44:05', 'printer_id': 'EE-Printer-2', 'user_id': 'student_156', 'pages': 16, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.32, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-20T12:28:02', 'printer_id': 'EE-Printer-1', 'user_id': 'student_026', 'pages': 1, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T09:49:54', 'printer_id': 'CS-Printer-1', 'user_id': 'student_006', 'pages': 23, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.46, 'location': 'Computer Science'}
{'timestamp': '2025-08-02T08:45:02', 'printer_id': 'EE-Printer-2', 'user_id': 'student_184', 'pages': 9, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T01:56:33', 'printer_id': 'CS-Printer-2', 'user_id': 'student_093', 'pages': 14, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.28, 'location': 'Computer Science'}
{'timestamp': '2025-07-26T09:17:56', 'printer_id': 'EE-Printer-1', 'user_id': 'student_183', 'pages': 6, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-24T11:31:34', 'printer_id': 'EE-Printer-1', 'user_id': 'student_192', 'pages': 27, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.54, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T00:30:01', 'printer_id': 'EE-Printer-3', 'user_id': 'student_153', 'pages': 14, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.28, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T06:14:36', 'printer_id': 'EE-Printer-1', 'user_id': 'student_013', 'pages': 17, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.34, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-28T07:01:39', 'printer_id': 'CS-Printer-3', 'user_id': 'student_177', 'pages': 6, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.12, 'location': 'Computer Science'}
{'timestamp': '2025-07-29T08:39:36', 'printer_id': 'EE-Printer-3', 'user_id': 'student_128', 'pages': 24, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.48, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-05T05:22:24', 'printer_id': 'EE-Printer-2', 'user_id': 'student_137', 'pages': 24, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.2, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T09:17:04', 'printer_id': 'EE-Printer-2', 'user_id': 'student_044', 'pages': 2, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-19T15:59:38', 'printer_id': 'CS-Printer-2', 'user_id': 'student_157', 'pages': 26, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.3, 'location': 'Computer Science'}
{'timestamp': '2025-08-12T08:15:33', 'printer_id': 'EE-Printer-1', 'user_id': 'student_200', 'pages': 10, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.2, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-21T11:52:48', 'printer_id': 'CS-Printer-3', 'user_id': 'student_118', 'pages': 20, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Error', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-08-05T02:01:50', 'printer_id': 'CS-Printer-2', 'user_id': 'student_003', 'pages': 11, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.22, 'location': 'Computer Science'}
{'timestamp': '2025-08-07T13:31:14', 'printer_id': 'LA-Printer-2', 'user_id': 'student_163', 'pages': 4, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.08, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-30T08:52:25', 'printer_id': 'LA-Printer-1', 'user_id': 'student_144', 'pages': 13, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.65, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-18T15:11:23', 'printer_id': 'EE-Printer-2', 'user_id': 'student_024', 'pages': 15, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.3, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-26T14:55:35', 'printer_id': 'LA-Printer-1', 'user_id': 'staff_002', 'pages': 30, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-27T12:26:54', 'printer_id': 'EE-Printer-1', 'user_id': 'student_176', 'pages': 8, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.16, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-29T00:45:49', 'printer_id': 'LA-Printer-2', 'user_id': 'student_183', 'pages': 6, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.12, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-19T11:58:20', 'printer_id': 'CS-Printer-3', 'user_id': 'student_030', 'pages': 18, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.9, 'location': 'Computer Science'}
{'timestamp': '2025-07-23T06:58:46', 'printer_id': 'LA-Printer-2', 'user_id': 'student_173', 'pages': 23, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.46, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-29T10:30:06', 'printer_id': 'LA-Printer-1', 'user_id': 'student_013', 'pages': 30, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-19T06:05:05', 'printer_id': 'EE-Printer-2', 'user_id': 'student_052', 'pages': 19, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.38, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-12T08:13:17', 'printer_id': 'CS-Printer-3', 'user_id': 'student_109', 'pages': 2, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Computer Science'}
{'timestamp': '2025-07-16T10:12:07', 'printer_id': 'CS-Printer-3', 'user_id': 'student_173', 'pages': 26, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.52, 'location': 'Computer Science'}
{'timestamp': '2025-07-23T06:20:48', 'printer_id': 'LA-Printer-2', 'user_id': 'student_025', 'pages': 26, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-18T01:09:34', 'printer_id': 'EE-Printer-3', 'user_id': 'student_006', 'pages': 12, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-28T00:46:48', 'printer_id': 'EE-Printer-2', 'user_id': 'student_056', 'pages': 12, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T05:17:19', 'printer_id': 'CS-Printer-3', 'user_id': 'student_059', 'pages': 2, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Computer Science'}
{'timestamp': '2025-07-15T15:41:58', 'printer_id': 'EE-Printer-3', 'user_id': 'student_012', 'pages': 23, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.15, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-26T04:15:43', 'printer_id': 'CS-Printer-1', 'user_id': 'student_141', 'pages': 2, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Computer Science'}
{'timestamp': '2025-07-25T11:19:43', 'printer_id': 'EE-Printer-3', 'user_id': 'staff_005', 'pages': 29, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-17T07:54:45', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_005', 'pages': 6, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.12, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-07T10:52:36', 'printer_id': 'CS-Printer-3', 'user_id': 'student_082', 'pages': 7, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.14, 'location': 'Computer Science'}
{'timestamp': '2025-08-11T00:32:58', 'printer_id': 'CS-Printer-2', 'user_id': 'student_174', 'pages': 23, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.46, 'location': 'Computer Science'}
{'timestamp': '2025-08-12T07:49:59', 'printer_id': 'EE-Printer-3', 'user_id': 'student_140', 'pages': 23, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.15, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-12T12:46:45', 'printer_id': 'CS-Printer-1', 'user_id': 'student_100', 'pages': 12, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.24, 'location': 'Computer Science'}
{'timestamp': '2025-08-02T08:16:53', 'printer_id': 'CS-Printer-1', 'user_id': 'student_133', 'pages': 22, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.1, 'location': 'Computer Science'}
